HourUTC;School_holiday;Weekend;Week_day;Working_hours;Winter;Spring;Summer;Autumn;Holiday;Daylight_hours;Mean_temp
05/09/2023 20.00;0;0;1;0;0;0;0;1;0;13,55701;13,8
05/09/2023 19.00;0;0;1;0;0;0;0;1;0;13,55701;17,6
05/09/2023 18.00;0;0;1;0;0;0;0;1;0;13,55701;20,3
05/09/2023 17.00;0;0;1;0;0;0;0;1;0;13,55701;22,4
05/09/2023 16.00;0;0;1;0;0;0;0;1;0;13,55701;23,2
05/09/2023 15.00;0;0;1;1;0;0;0;1;0;13,55701;23,7
05/09/2023 14.00;0;0;1;1;0;0;0;1;0;13,55701;23,3
05/09/2023 13.00;0;0;1;1;0;0;0;1;0;13,55701;22,9
05/09/2023 12.00;0;0;1;1;0;0;0;1;0;13,55701;22,3
05/09/2023 11.00;0;0;1;1;0;0;0;1;0;13,55701;21,2
05/09/2023 10.00;0;0;1;1;0;0;0;1;0;13,55701;20
05/09/2023 09.00;0;0;1;1;0;0;0;1;0;13,55701;18,7
05/09/2023 08.00;0;0;1;0;0;0;0;1;0;13,55701;15,5
05/09/2023 07.00;0;0;1;0;0;0;0;1;0;13,55701;12,4
05/09/2023 06.00;0;0;1;0;0;0;0;1;0;13,55701;9,4
05/09/2023 05.00;0;0;1;0;0;0;0;1;0;13,55701;9
05/09/2023 04.00;0;0;1;0;0;0;0;1;0;13,55701;8,8
05/09/2023 03.00;0;0;1;0;0;0;0;1;0;13,55701;8
05/09/2023 02.00;0;0;1;0;0;0;0;1;0;13,55701;8,4
05/09/2023 01.00;0;0;1;0;0;0;0;1;0;13,55701;9,3
05/09/2023 00.00;0;0;1;0;0;0;0;1;0;13,55701;11,1
04/09/2023 23.00;0;0;1;0;0;0;0;1;0;13,633375;12,2
04/09/2023 22.00;0;0;1;0;0;0;0;1;0;13,633375;10,7
04/09/2023 21.00;0;0;1;0;0;0;0;1;0;13,633375;11,7
04/09/2023 20.00;0;0;1;0;0;0;0;1;0;13,633375;14,2
04/09/2023 19.00;0;0;1;0;0;0;0;1;0;13,633375;16,3
04/09/2023 18.00;0;0;1;0;0;0;0;1;0;13,633375;18,6
04/09/2023 17.00;0;0;1;0;0;0;0;1;0;13,633375;20,4
04/09/2023 16.00;0;0;1;0;0;0;0;1;0;13,633375;21,5
04/09/2023 15.00;0;0;1;1;0;0;0;1;0;13,633375;22,4
04/09/2023 14.00;0;0;1;1;0;0;0;1;0;13,633375;23
04/09/2023 13.00;0;0;1;1;0;0;0;1;0;13,633375;23
04/09/2023 12.00;0;0;1;1;0;0;0;1;0;13,633375;22,6
04/09/2023 11.00;0;0;1;1;0;0;0;1;0;13,633375;22
04/09/2023 10.00;0;0;1;1;0;0;0;1;0;13,633375;21
04/09/2023 09.00;0;0;1;1;0;0;0;1;0;13,633375;19,6
04/09/2023 08.00;0;0;1;0;0;0;0;1;0;13,633375;17,3
04/09/2023 07.00;0;0;1;0;0;0;0;1;0;13,633375;15,3
04/09/2023 06.00;0;0;1;0;0;0;0;1;0;13,633375;14,8
04/09/2023 05.00;0;0;1;0;0;0;0;1;0;13,633375;14,7
04/09/2023 04.00;0;0;1;0;0;0;0;1;0;13,633375;14,4
04/09/2023 03.00;0;0;1;0;0;0;0;1;0;13,633375;14,6
04/09/2023 02.00;0;0;1;0;0;0;0;1;0;13,633375;14,6
04/09/2023 01.00;0;0;1;0;0;0;0;1;0;13,633375;14,7
04/09/2023 00.00;0;0;1;0;0;0;0;1;0;13,633375;15
03/09/2023 23.00;0;1;0;0;0;0;0;1;0;13,709639;14,8
03/09/2023 22.00;0;1;0;0;0;0;0;1;0;13,709639;15
03/09/2023 21.00;0;1;0;0;0;0;0;1;0;13,709639;15,6
03/09/2023 20.00;0;1;0;0;0;0;0;1;0;13,709639;16
03/09/2023 19.00;0;1;0;0;0;0;0;1;0;13,709639;0
03/09/2023 18.00;0;1;0;0;0;0;0;1;0;13,709639;0
03/09/2023 17.00;0;1;0;0;0;0;0;1;0;13,709639;0
03/09/2023 16.00;0;1;0;0;0;0;0;1;0;13,709639;0
03/09/2023 15.00;0;1;0;0;0;0;0;1;0;13,709639;0
03/09/2023 14.00;0;1;0;0;0;0;0;1;0;13,709639;0
03/09/2023 13.00;0;1;0;0;0;0;0;1;0;13,709639;0
03/09/2023 12.00;0;1;0;0;0;0;0;1;0;13,709639;0
03/09/2023 11.00;0;1;0;0;0;0;0;1;0;13,709639;0
03/09/2023 10.00;0;1;0;0;0;0;0;1;0;13,709639;0
03/09/2023 09.00;0;1;0;0;0;0;0;1;0;13,709639;0
03/09/2023 08.00;0;1;0;0;0;0;0;1;0;13,709639;0
03/09/2023 07.00;0;1;0;0;0;0;0;1;0;13,709639;0
03/09/2023 06.00;0;1;0;0;0;0;0;1;0;13,709639;0
03/09/2023 05.00;0;1;0;0;0;0;0;1;0;13,709639;0
03/09/2023 04.00;0;1;0;0;0;0;0;1;0;13,709639;0
03/09/2023 03.00;0;1;0;0;0;0;0;1;0;13,709639;13,4
03/09/2023 02.00;0;1;0;0;0;0;0;1;0;13,709639;13,4
03/09/2023 01.00;0;1;0;0;0;0;0;1;0;13,709639;12,8
03/09/2023 00.00;0;1;0;0;0;0;0;1;0;13,709639;12,1
02/09/2023 23.00;0;1;0;0;0;0;0;1;0;13,785794;12,1
02/09/2023 22.00;0;1;0;0;0;0;0;1;0;13,785794;11,9
02/09/2023 21.00;0;1;0;0;0;0;0;1;0;13,785794;12,1
02/09/2023 20.00;0;1;0;0;0;0;0;1;0;13,785794;12,8
02/09/2023 19.00;0;1;0;0;0;0;0;1;0;13,785794;13,3
02/09/2023 18.00;0;1;0;0;0;0;0;1;0;13,785794;13,7
02/09/2023 17.00;0;1;0;0;0;0;0;1;0;13,785794;15,2
02/09/2023 16.00;0;1;0;0;0;0;0;1;0;13,785794;16
02/09/2023 15.00;0;1;0;0;0;0;0;1;0;13,785794;17,2
02/09/2023 14.00;0;1;0;0;0;0;0;1;0;13,785794;17,9
02/09/2023 13.00;0;1;0;0;0;0;0;1;0;13,785794;18,2
02/09/2023 12.00;0;1;0;0;0;0;0;1;0;13,785794;18,3
02/09/2023 11.00;0;1;0;0;0;0;0;1;0;13,785794;18,2
02/09/2023 10.00;0;1;0;0;0;0;0;1;0;13,785794;17,6
02/09/2023 09.00;0;1;0;0;0;0;0;1;0;13,785794;16,4
02/09/2023 08.00;0;1;0;0;0;0;0;1;0;13,785794;14,7
02/09/2023 07.00;0;1;0;0;0;0;0;1;0;13,785794;12,2
02/09/2023 06.00;0;1;0;0;0;0;0;1;0;13,785794;10,2
02/09/2023 05.00;0;1;0;0;0;0;0;1;0;13,785794;9,4
02/09/2023 04.00;0;1;0;0;0;0;0;1;0;13,785794;10,2
02/09/2023 03.00;0;1;0;0;0;0;0;1;0;13,785794;9,5
02/09/2023 02.00;0;1;0;0;0;0;0;1;0;13,785794;9,8
02/09/2023 01.00;0;1;0;0;0;0;0;1;0;13,785794;11
02/09/2023 00.00;0;1;0;0;0;0;0;1;0;13,785794;11,4
01/09/2023 23.00;0;0;1;0;0;0;0;1;0;13,861833;11,6
01/09/2023 22.00;0;0;1;0;0;0;0;1;0;13,861833;12,2
01/09/2023 21.00;0;0;1;0;0;0;0;1;0;13,861833;12,5
01/09/2023 20.00;0;0;1;0;0;0;0;1;0;13,861833;13,8
01/09/2023 19.00;0;0;1;0;0;0;0;1;0;13,861833;14,9
01/09/2023 18.00;0;0;1;0;0;0;0;1;0;13,861833;17,3
01/09/2023 17.00;0;0;1;0;0;0;0;1;0;13,861833;18,6
01/09/2023 16.00;0;0;1;0;0;0;0;1;0;13,861833;19,5
01/09/2023 15.00;0;0;1;1;0;0;0;1;0;13,861833;20,2
01/09/2023 14.00;0;0;1;1;0;0;0;1;0;13,861833;20,7
01/09/2023 13.00;0;0;1;1;0;0;0;1;0;13,861833;20,1
01/09/2023 12.00;0;0;1;1;0;0;0;1;0;13,861833;20,2
01/09/2023 11.00;0;0;1;1;0;0;0;1;0;13,861833;18,7
01/09/2023 10.00;0;0;1;1;0;0;0;1;0;13,861833;17
01/09/2023 09.00;0;0;1;1;0;0;0;1;0;13,861833;13,4
01/09/2023 08.00;0;0;1;0;0;0;0;1;0;13,861833;10,2
01/09/2023 07.00;0;0;1;0;0;0;0;1;0;13,861833;8,3
01/09/2023 06.00;0;0;1;0;0;0;0;1;0;13,861833;6,9
01/09/2023 05.00;0;0;1;0;0;0;0;1;0;13,861833;5,8
01/09/2023 04.00;0;0;1;0;0;0;0;1;0;13,861833;6,3
01/09/2023 03.00;0;0;1;0;0;0;0;1;0;13,861833;7,1
01/09/2023 02.00;0;0;1;0;0;0;0;1;0;13,861833;7,1
01/09/2023 01.00;0;0;1;0;0;0;0;1;0;13,861833;7,1
01/09/2023 00.00;0;0;1;0;0;0;0;1;0;13,861833;7,3
31/08/2023 23.00;0;0;1;0;0;0;1;0;0;13,937748;8,1
31/08/2023 22.00;0;0;1;0;0;0;1;0;0;13,937748;8,8
31/08/2023 21.00;0;0;1;0;0;0;1;0;0;13,937748;10,1
31/08/2023 20.00;0;0;1;0;0;0;1;0;0;13,937748;11,5
31/08/2023 19.00;0;0;1;0;0;0;1;0;0;13,937748;13,5
31/08/2023 18.00;0;0;1;0;0;0;1;0;0;13,937748;15,4
31/08/2023 17.00;0;0;1;0;0;0;1;0;0;13,937748;16,1
31/08/2023 16.00;0;0;1;0;0;0;1;0;0;13,937748;16,7
31/08/2023 15.00;0;0;1;1;0;0;1;0;0;13,937748;16,4
31/08/2023 14.00;0;0;1;1;0;0;1;0;0;13,937748;15,3
31/08/2023 13.00;0;0;1;1;0;0;1;0;0;13,937748;15,4
31/08/2023 12.00;0;0;1;1;0;0;1;0;0;13,937748;15,1
31/08/2023 11.00;0;0;1;1;0;0;1;0;0;13,937748;14,1
31/08/2023 10.00;0;0;1;1;0;0;1;0;0;13,937748;13,6
31/08/2023 09.00;0;0;1;1;0;0;1;0;0;13,937748;13,3
31/08/2023 08.00;0;0;1;0;0;0;1;0;0;13,937748;12,7
31/08/2023 07.00;0;0;1;0;0;0;1;0;0;13,937748;12
31/08/2023 06.00;0;0;1;0;0;0;1;0;0;13,937748;11,5
31/08/2023 05.00;0;0;1;0;0;0;1;0;0;13,937748;11,2
31/08/2023 04.00;0;0;1;0;0;0;1;0;0;13,937748;11,2
31/08/2023 03.00;0;0;1;0;0;0;1;0;0;13,937748;11,1
31/08/2023 02.00;0;0;1;0;0;0;1;0;0;13,937748;11,2
31/08/2023 01.00;0;0;1;0;0;0;1;0;0;13,937748;11,3
31/08/2023 00.00;0;0;1;0;0;0;1;0;0;13,937748;11,2
30/08/2023 23.00;0;0;1;0;0;0;1;0;0;14,013529;10,8
30/08/2023 22.00;0;0;1;0;0;0;1;0;0;14,013529;11,4
30/08/2023 21.00;0;0;1;0;0;0;1;0;0;14,013529;12,1
30/08/2023 20.00;0;0;1;0;0;0;1;0;0;14,013529;12,3
30/08/2023 19.00;0;0;1;0;0;0;1;0;0;14,013529;12,9
30/08/2023 18.00;0;0;1;0;0;0;1;0;0;14,013529;14,1
30/08/2023 17.00;0;0;1;0;0;0;1;0;0;14,013529;14,2
30/08/2023 16.00;0;0;1;0;0;0;1;0;0;14,013529;13,6
30/08/2023 15.00;0;0;1;1;0;0;1;0;0;14,013529;12,9
30/08/2023 14.00;0;0;1;1;0;0;1;0;0;14,013529;13,2
30/08/2023 13.00;0;0;1;1;0;0;1;0;0;14,013529;17,2
30/08/2023 12.00;0;0;1;1;0;0;1;0;0;14,013529;17,6
30/08/2023 11.00;0;0;1;1;0;0;1;0;0;14,013529;15,5
30/08/2023 10.00;0;0;1;1;0;0;1;0;0;14,013529;14,3
30/08/2023 09.00;0;0;1;1;0;0;1;0;0;14,013529;13,8
30/08/2023 08.00;0;0;1;0;0;0;1;0;0;14,013529;13,1
30/08/2023 07.00;0;0;1;0;0;0;1;0;0;14,013529;12,2
30/08/2023 06.00;0;0;1;0;0;0;1;0;0;14,013529;11,7
30/08/2023 05.00;0;0;1;0;0;0;1;0;0;14,013529;11,3
30/08/2023 04.00;0;0;1;0;0;0;1;0;0;14,013529;10,7
30/08/2023 03.00;0;0;1;0;0;0;1;0;0;14,013529;9,5
30/08/2023 02.00;0;0;1;0;0;0;1;0;0;14,013529;9
30/08/2023 01.00;0;0;1;0;0;0;1;0;0;14,013529;9,6
30/08/2023 00.00;0;0;1;0;0;0;1;0;0;14,013529;10,4
29/08/2023 23.00;0;0;1;0;0;0;1;0;0;14,089169;10,4
29/08/2023 22.00;0;0;1;0;0;0;1;0;0;14,089169;11,2
29/08/2023 21.00;0;0;1;0;0;0;1;0;0;14,089169;12,4
29/08/2023 20.00;0;0;1;0;0;0;1;0;0;14,089169;13,3
29/08/2023 19.00;0;0;1;0;0;0;1;0;0;14,089169;14,2
29/08/2023 18.00;0;0;1;0;0;0;1;0;0;14,089169;15,2
29/08/2023 17.00;0;0;1;0;0;0;1;0;0;14,089169;16,1
29/08/2023 16.00;0;0;1;0;0;0;1;0;0;14,089169;15,5
29/08/2023 15.00;0;0;1;1;0;0;1;0;0;14,089169;14
29/08/2023 14.00;0;0;1;1;0;0;1;0;0;14,089169;14,8
29/08/2023 13.00;0;0;1;1;0;0;1;0;0;14,089169;15,1
29/08/2023 12.00;0;0;1;1;0;0;1;0;0;14,089169;14,2
29/08/2023 11.00;0;0;1;1;0;0;1;0;0;14,089169;15,5
29/08/2023 10.00;0;0;1;1;0;0;1;0;0;14,089169;15,4
29/08/2023 09.00;0;0;1;1;0;0;1;0;0;14,089169;15,2
29/08/2023 08.00;0;0;1;0;0;0;1;0;0;14,089169;13,4
29/08/2023 07.00;0;0;1;0;0;0;1;0;0;14,089169;10,9
29/08/2023 06.00;0;0;1;0;0;0;1;0;0;14,089169;6,8
29/08/2023 05.00;0;0;1;0;0;0;1;0;0;14,089169;5
29/08/2023 04.00;0;0;1;0;0;0;1;0;0;14,089169;5,3
29/08/2023 03.00;0;0;1;0;0;0;1;0;0;14,089169;5,7
29/08/2023 02.00;0;0;1;0;0;0;1;0;0;14,089169;6,1
29/08/2023 01.00;0;0;1;0;0;0;1;0;0;14,089169;7,4
29/08/2023 00.00;0;0;1;0;0;0;1;0;0;14,089169;8
28/08/2023 23.00;0;0;1;0;0;0;1;0;0;14,164657;8,4
28/08/2023 22.00;0;0;1;0;0;0;1;0;0;14,164657;9,5
28/08/2023 21.00;0;0;1;0;0;0;1;0;0;14,164657;10,8
28/08/2023 20.00;0;0;1;0;0;0;1;0;0;14,164657;12,1
28/08/2023 19.00;0;0;1;0;0;0;1;0;0;14,164657;13,6
28/08/2023 18.00;0;0;1;0;0;0;1;0;0;14,164657;14,9
28/08/2023 17.00;0;0;1;0;0;0;1;0;0;14,164657;16,3
28/08/2023 16.00;0;0;1;0;0;0;1;0;0;14,164657;17,1
28/08/2023 15.00;0;0;1;1;0;0;1;0;0;14,164657;17,7
28/08/2023 14.00;0;0;1;1;0;0;1;0;0;14,164657;17,5
28/08/2023 13.00;0;0;1;1;0;0;1;0;0;14,164657;17,3
28/08/2023 12.00;0;0;1;1;0;0;1;0;0;14,164657;17,1
28/08/2023 11.00;0;0;1;1;0;0;1;0;0;14,164657;15,7
28/08/2023 10.00;0;0;1;1;0;0;1;0;0;14,164657;14,6
28/08/2023 09.00;0;0;1;1;0;0;1;0;0;14,164657;13,7
28/08/2023 08.00;0;0;1;0;0;0;1;0;0;14,164657;11,3
28/08/2023 07.00;0;0;1;0;0;0;1;0;0;14,164657;10,7
28/08/2023 06.00;0;0;1;0;0;0;1;0;0;14,164657;9,8
28/08/2023 05.00;0;0;1;0;0;0;1;0;0;14,164657;9,3
28/08/2023 04.00;0;0;1;0;0;0;1;0;0;14,164657;10
28/08/2023 03.00;0;0;1;0;0;0;1;0;0;14,164657;9,4
28/08/2023 02.00;0;0;1;0;0;0;1;0;0;14,164657;8,5
28/08/2023 01.00;0;0;1;0;0;0;1;0;0;14,164657;8,9
28/08/2023 00.00;0;0;1;0;0;0;1;0;0;14,164657;9,3
27/08/2023 23.00;0;1;0;0;0;0;1;0;0;14,239982;9,3
27/08/2023 22.00;0;1;0;0;0;0;1;0;0;14,239982;9,3
27/08/2023 21.00;0;1;0;0;0;0;1;0;0;14,239982;9,3
27/08/2023 20.00;0;1;0;0;0;0;1;0;0;14,239982;10,4
27/08/2023 19.00;0;1;0;0;0;0;1;0;0;14,239982;12,1
27/08/2023 18.00;0;1;0;0;0;0;1;0;0;14,239982;12,3
27/08/2023 17.00;0;1;0;0;0;0;1;0;0;14,239982;12,3
27/08/2023 16.00;0;1;0;0;0;0;1;0;0;14,239982;13,1
27/08/2023 15.00;0;1;0;0;0;0;1;0;0;14,239982;14,5
27/08/2023 14.00;0;1;0;0;0;0;1;0;0;14,239982;16,1
27/08/2023 13.00;0;1;0;0;0;0;1;0;0;14,239982;15
27/08/2023 12.00;0;1;0;0;0;0;1;0;0;14,239982;16
27/08/2023 11.00;0;1;0;0;0;0;1;0;0;14,239982;16,8
27/08/2023 10.00;0;1;0;0;0;0;1;0;0;14,239982;16,3
27/08/2023 09.00;0;1;0;0;0;0;1;0;0;14,239982;15,3
27/08/2023 08.00;0;1;0;0;0;0;1;0;0;14,239982;13,2
27/08/2023 07.00;0;1;0;0;0;0;1;0;0;14,239982;11,4
27/08/2023 06.00;0;1;0;0;0;0;1;0;0;14,239982;8,6
27/08/2023 05.00;0;1;0;0;0;0;1;0;0;14,239982;7
27/08/2023 04.00;0;1;0;0;0;0;1;0;0;14,239982;9,4
27/08/2023 03.00;0;1;0;0;0;0;1;0;0;14,239982;9,7
27/08/2023 02.00;0;1;0;0;0;0;1;0;0;14,239982;9,2
27/08/2023 01.00;0;1;0;0;0;0;1;0;0;14,239982;8,4
27/08/2023 00.00;0;1;0;0;0;0;1;0;0;14,239982;9,1
26/08/2023 23.00;0;1;0;0;0;0;1;0;0;14,315135;9,2
26/08/2023 22.00;0;1;0;0;0;0;1;0;0;14,315135;10,6
26/08/2023 21.00;0;1;0;0;0;0;1;0;0;14,315135;11,8
26/08/2023 20.00;0;1;0;0;0;0;1;0;0;14,315135;12,7
26/08/2023 19.00;0;1;0;0;0;0;1;0;0;14,315135;14,6
26/08/2023 18.00;0;1;0;0;0;0;1;0;0;14,315135;15,5
26/08/2023 17.00;0;1;0;0;0;0;1;0;0;14,315135;15,6
26/08/2023 16.00;0;1;0;0;0;0;1;0;0;14,315135;16
26/08/2023 15.00;0;1;0;0;0;0;1;0;0;14,315135;15,6
26/08/2023 14.00;0;1;0;0;0;0;1;0;0;14,315135;14,5
26/08/2023 13.00;0;1;0;0;0;0;1;0;0;14,315135;14,6
26/08/2023 12.00;0;1;0;0;0;0;1;0;0;14,315135;14,5
26/08/2023 11.00;0;1;0;0;0;0;1;0;0;14,315135;14,3
26/08/2023 10.00;0;1;0;0;0;0;1;0;0;14,315135;14
26/08/2023 09.00;0;1;0;0;0;0;1;0;0;14,315135;13,4
26/08/2023 08.00;0;1;0;0;0;0;1;0;0;14,315135;12,7
26/08/2023 07.00;0;1;0;0;0;0;1;0;0;14,315135;11,8
26/08/2023 06.00;0;1;0;0;0;0;1;0;0;14,315135;11,1
26/08/2023 05.00;0;1;0;0;0;0;1;0;0;14,315135;10,4
26/08/2023 04.00;0;1;0;0;0;0;1;0;0;14,315135;10,2
26/08/2023 03.00;0;1;0;0;0;0;1;0;0;14,315135;10
26/08/2023 02.00;0;1;0;0;0;0;1;0;0;14,315135;10,2
26/08/2023 01.00;0;1;0;0;0;0;1;0;0;14,315135;9,6
26/08/2023 00.00;0;1;0;0;0;0;1;0;0;14,315135;9,8
25/08/2023 23.00;0;0;1;0;0;0;1;0;0;14,390104;9,2
25/08/2023 22.00;0;0;1;0;0;0;1;0;0;14,390104;9,7
25/08/2023 21.00;0;0;1;0;0;0;1;0;0;14,390104;10,9
25/08/2023 20.00;0;0;1;0;0;0;1;0;0;14,390104;11,8
25/08/2023 19.00;0;0;1;0;0;0;1;0;0;14,390104;14,1
25/08/2023 18.00;0;0;1;0;0;0;1;0;0;14,390104;17
25/08/2023 17.00;0;0;1;0;0;0;1;0;0;14,390104;18,1
25/08/2023 16.00;0;0;1;0;0;0;1;0;0;14,390104;18,6
25/08/2023 15.00;0;0;1;1;0;0;1;0;0;14,390104;19,2
25/08/2023 14.00;0;0;1;1;0;0;1;0;0;14,390104;19,5
25/08/2023 13.00;0;0;1;1;0;0;1;0;0;14,390104;19,6
25/08/2023 12.00;0;0;1;1;0;0;1;0;0;14,390104;19,2
25/08/2023 11.00;0;0;1;1;0;0;1;0;0;14,390104;18,7
25/08/2023 10.00;0;0;1;1;0;0;1;0;0;14,390104;17,9
25/08/2023 09.00;0;0;1;1;0;0;1;0;0;14,390104;17,6
25/08/2023 08.00;0;0;1;0;0;0;1;0;0;14,390104;16,8
25/08/2023 07.00;0;0;1;0;0;0;1;0;0;14,390104;16,1
25/08/2023 06.00;0;0;1;0;0;0;1;0;0;14,390104;15,6
25/08/2023 05.00;0;0;1;0;0;0;1;0;0;14,390104;15,5
25/08/2023 04.00;0;0;1;0;0;0;1;0;0;14,390104;15,1
25/08/2023 03.00;0;0;1;0;0;0;1;0;0;14,390104;14,8
25/08/2023 02.00;0;0;1;0;0;0;1;0;0;14,390104;14,5
25/08/2023 01.00;0;0;1;0;0;0;1;0;0;14,390104;14,3
25/08/2023 00.00;0;0;1;0;0;0;1;0;0;14,390104;14,4
24/08/2023 23.00;0;0;1;0;0;0;1;0;0;14,464877;14,4
24/08/2023 22.00;0;0;1;0;0;0;1;0;0;14,464877;14,9
24/08/2023 21.00;0;0;1;0;0;0;1;0;0;14,464877;15,3
24/08/2023 20.00;0;0;1;0;0;0;1;0;0;14,464877;15,5
24/08/2023 19.00;0;0;1;0;0;0;1;0;0;14,464877;16,4
24/08/2023 18.00;0;0;1;0;0;0;1;0;0;14,464877;18,3
24/08/2023 17.00;0;0;1;0;0;0;1;0;0;14,464877;19
24/08/2023 16.00;0;0;1;0;0;0;1;0;0;14,464877;19,4
24/08/2023 15.00;0;0;1;1;0;0;1;0;0;14,464877;19,9
24/08/2023 14.00;0;0;1;1;0;0;1;0;0;14,464877;19,1
24/08/2023 13.00;0;0;1;1;0;0;1;0;0;14,464877;18,9
24/08/2023 12.00;0;0;1;1;0;0;1;0;0;14,464877;18,6
24/08/2023 11.00;0;0;1;1;0;0;1;0;0;14,464877;17,3
24/08/2023 10.00;0;0;1;1;0;0;1;0;0;14,464877;16,7
24/08/2023 09.00;0;0;1;1;0;0;1;0;0;14,464877;15,9
24/08/2023 08.00;0;0;1;0;0;0;1;0;0;14,464877;14,4
24/08/2023 07.00;0;0;1;0;0;0;1;0;0;14,464877;12
24/08/2023 06.00;0;0;1;0;0;0;1;0;0;14,464877;10
24/08/2023 05.00;0;0;1;0;0;0;1;0;0;14,464877;8,6
24/08/2023 04.00;0;0;1;0;0;0;1;0;0;14,464877;8,9
24/08/2023 03.00;0;0;1;0;0;0;1;0;0;14,464877;9,4
24/08/2023 02.00;0;0;1;0;0;0;1;0;0;14,464877;10,9
24/08/2023 01.00;0;0;1;0;0;0;1;0;0;14,464877;11,7
24/08/2023 00.00;0;0;1;0;0;0;1;0;0;14,464877;11,7
23/08/2023 23.00;0;0;1;0;0;0;1;0;0;14,53944;11,9
23/08/2023 22.00;0;0;1;0;0;0;1;0;0;14,53944;12,8
23/08/2023 21.00;0;0;1;0;0;0;1;0;0;14,53944;13,7
23/08/2023 20.00;0;0;1;0;0;0;1;0;0;14,53944;14,2
23/08/2023 19.00;0;0;1;0;0;0;1;0;0;14,53944;15,5
23/08/2023 18.00;0;0;1;0;0;0;1;0;0;14,53944;16,8
23/08/2023 17.00;0;0;1;0;0;0;1;0;0;14,53944;17,5
23/08/2023 16.00;0;0;1;0;0;0;1;0;0;14,53944;17,7
23/08/2023 15.00;0;0;1;1;0;0;1;0;0;14,53944;17,8
23/08/2023 14.00;0;0;1;1;0;0;1;0;0;14,53944;18,3
23/08/2023 13.00;0;0;1;1;0;0;1;0;0;14,53944;19,1
23/08/2023 12.00;0;0;1;1;0;0;1;0;0;14,53944;19,4
23/08/2023 11.00;0;0;1;1;0;0;1;0;0;14,53944;18,8
23/08/2023 10.00;0;0;1;1;0;0;1;0;0;14,53944;18,4
23/08/2023 09.00;0;0;1;1;0;0;1;0;0;14,53944;17,3
23/08/2023 08.00;0;0;1;0;0;0;1;0;0;14,53944;15,8
23/08/2023 07.00;0;0;1;0;0;0;1;0;0;14,53944;14,8
23/08/2023 06.00;0;0;1;0;0;0;1;0;0;14,53944;13,8
23/08/2023 05.00;0;0;1;0;0;0;1;0;0;14,53944;13,1
23/08/2023 04.00;0;0;1;0;0;0;1;0;0;14,53944;13,1
23/08/2023 03.00;0;0;1;0;0;0;1;0;0;14,53944;13,7
23/08/2023 02.00;0;0;1;0;0;0;1;0;0;14,53944;14,1
23/08/2023 01.00;0;0;1;0;0;0;1;0;0;14,53944;14,3
23/08/2023 00.00;0;0;1;0;0;0;1;0;0;14,53944;13,8
22/08/2023 23.00;0;0;1;0;0;0;1;0;0;14,613782;13,9
22/08/2023 22.00;0;0;1;0;0;0;1;0;0;14,613782;14,3
22/08/2023 21.00;0;0;1;0;0;0;1;0;0;14,613782;15,2
22/08/2023 20.00;0;0;1;0;0;0;1;0;0;14,613782;15,1
22/08/2023 19.00;0;0;1;0;0;0;1;0;0;14,613782;17
22/08/2023 18.00;0;0;1;0;0;0;1;0;0;14,613782;18,7
22/08/2023 17.00;0;0;1;0;0;0;1;0;0;14,613782;20,1
22/08/2023 16.00;0;0;1;0;0;0;1;0;0;14,613782;21
22/08/2023 15.00;0;0;1;1;0;0;1;0;0;14,613782;21,4
22/08/2023 14.00;0;0;1;1;0;0;1;0;0;14,613782;21,5
22/08/2023 13.00;0;0;1;1;0;0;1;0;0;14,613782;21,6
22/08/2023 12.00;0;0;1;1;0;0;1;0;0;14,613782;20,7
22/08/2023 11.00;0;0;1;1;0;0;1;0;0;14,613782;19,8
22/08/2023 10.00;0;0;1;1;0;0;1;0;0;14,613782;18,6
22/08/2023 09.00;0;0;1;1;0;0;1;0;0;14,613782;17,3
22/08/2023 08.00;0;0;1;0;0;0;1;0;0;14,613782;16,2
22/08/2023 07.00;0;0;1;0;0;0;1;0;0;14,613782;14,6
22/08/2023 06.00;0;0;1;0;0;0;1;0;0;14,613782;13,5
22/08/2023 05.00;0;0;1;0;0;0;1;0;0;14,613782;13,5
22/08/2023 04.00;0;0;1;0;0;0;1;0;0;14,613782;13,9
22/08/2023 03.00;0;0;1;0;0;0;1;0;0;14,613782;14,3
22/08/2023 02.00;0;0;1;0;0;0;1;0;0;14,613782;14,5
22/08/2023 01.00;0;0;1;0;0;0;1;0;0;14,613782;14,8
22/08/2023 00.00;0;0;1;0;0;0;1;0;0;14,613782;15,1
21/08/2023 23.00;0;0;1;0;0;0;1;0;0;14,687887;15,1
21/08/2023 22.00;0;0;1;0;0;0;1;0;0;14,687887;15
21/08/2023 21.00;0;0;1;0;0;0;1;0;0;14,687887;15,4
21/08/2023 20.00;0;0;1;0;0;0;1;0;0;14,687887;15,9
21/08/2023 19.00;0;0;1;0;0;0;1;0;0;14,687887;17,7
21/08/2023 18.00;0;0;1;0;0;0;1;0;0;14,687887;19,5
21/08/2023 17.00;0;0;1;0;0;0;1;0;0;14,687887;20,3
21/08/2023 16.00;0;0;1;0;0;0;1;0;0;14,687887;20,9
21/08/2023 15.00;0;0;1;1;0;0;1;0;0;14,687887;21
21/08/2023 14.00;0;0;1;1;0;0;1;0;0;14,687887;20,9
21/08/2023 13.00;0;0;1;1;0;0;1;0;0;14,687887;21
21/08/2023 12.00;0;0;1;1;0;0;1;0;0;14,687887;20,6
